Invoice_ID,Distributor_ID,Priority,Invoice_Amount_LKR,Submission_Timestamp,Stage1_Approver,Stage1_Wait_min,Stage1_Service_min,Stage1_Outcome,Stage2_Approver,Stage2_Wait_min,Stage2_Service_min,Final_Status,Total_Turnaround_min,Is_Month_End_Period
INV-01055,DIST-011,Normal,840177.95,2026-06-26 16:10:01,Reviewer-C,0.0,7.15,Proceed,Manager-Y,0.0,19.58,Approved,26.73,True
INV-01056,DIST-011,High,10106.05,2026-06-26 16:10:53,Reviewer-A,0.0,0.35,Proceed,Manager-X,5.66,8.12,Approved,14.14,True
INV-01057,DIST-002,Normal,151756.07,2026-06-26 16:11:52,Reviewer-A,0.0,9.52,Proceed,Manager-X,3.64,6.73,Approved,19.89,True
INV-01058,DIST-003,Normal,614814.33,2026-06-26 16:14:34,Reviewer-B,0.0,1.16,Proceed,Manager-X,16.02,3.19,Approved,20.38,True
INV-01059,DIST-005,Normal,733749.57,2026-06-26 16:18:54,Reviewer-B,0.0,18.1,Proceed,Manager-X,0.0,4.51,Approved,22.6,True
INV-01060,DIST-010,Normal,626014.25,2026-06-26 16:21:15,Reviewer-C,0.0,10.28,Proceed,Manager-Y,5.23,0.19,Approved,15.7,True
INV-01061,DIST-005,Normal,507929.94,2026-06-26 16:29:30,Reviewer-A,0.0,7.78,Proceed,Manager-Y,0.0,5.92,Approved,13.7,True
INV-01062,DIST-010,Normal,411313.46,2026-06-26 16:31:31,Reviewer-C,0.01,7.53,Proceed,Manager-X,2.44,23.55,Approved,33.53,True
INV-01063,DIST-012,Normal,617916.84,2026-06-26 16:39:59,Reviewer-B,0.0,15.6,Returned,,,,Returned to Distributor,15.6,True
INV-01064,DIST-006,Normal,329511.62,2026-06-26 16:55:05,Reviewer-A,0.0,26.3,Proceed,Manager-Y,0.0,20.55,Rejected,46.85,True
INV-01065,DIST-010,Normal,142196.21,2026-06-26 16:55:39,Reviewer-C,0.0,18.89,Proceed,Manager-X,0.0,13.23,Approved,32.12,True
INV-01066,DIST-006,Normal,593504.82,2026-06-27 08:04:19,Reviewer-A,0.0,15.66,Proceed,Manager-X,0.0,2.64,Approved,18.3,True
INV-01067,DIST-011,Normal,602042.32,2026-06-27 08:11:30,Reviewer-B,0.0,6.57,Proceed,Manager-Y,0.0,8.83,Rejected,15.41,True
INV-01068,DIST-004,High,513816.18,2026-06-27 08:12:11,Reviewer-C,0.0,8.84,Proceed,Manager-X,1.59,11.9,Approved,22.33,True
INV-01069,DIST-007,High,601628.96,2026-06-27 08:22:51,Reviewer-B,0.0,0.4,Returned,,,,Returned to Distributor,0.4,True
INV-01070,DIST-003,Normal,706138.38,2026-06-27 08:31:47,Reviewer-A,0.0,2.16,Returned,,,,Returned to Distributor,2.16,True
INV-01071,DIST-007,Normal,500237.41,2026-06-27 08:36:24,Reviewer-C,0.0,8.38,Returned,,,,Returned to Distributor,8.38,True
INV-01072,DIST-002,Normal,542572.31,2026-06-27 08:45:07,Reviewer-B,0.0,2.53,Proceed,Manager-Y,0.0,13.12,Rejected,15.65,True
INV-01073,DIST-005,Normal,10425.16,2026-06-27 08:47:18,Reviewer-A,0.0,4.06,Proceed,Manager-X,0.0,14.12,Approved,18.18,True
INV-01074,DIST-005,Normal,624420.69,2026-06-27 08:49:36,Reviewer-C,0.0,2.82,Proceed,Manager-Y,8.35,2.1,Approved,13.27,True
INV-01075,DIST-008,Normal,484192.85,2026-06-27 09:02:19,Reviewer-B,0.0,1.35,Proceed,Manager-Y,0.0,15.74,Approved,17.08,True
INV-01076,DIST-007,High,377417.23,2026-06-27 09:19:46,Reviewer-A,0.0,0.56,Proceed,Manager-X,0.0,0.67,Approved,1.23,True
INV-01077,DIST-002,Normal,294118.37,2026-06-27 09:20:20,Reviewer-C,0.0,3.9,Proceed,Manager-Y,0.0,1.01,Approved,4.91,True
INV-01078,DIST-001,Normal,567197.33,2026-06-27 09:26:18,Reviewer-B,0.0,0.26,Proceed,Manager-X,0.0,14.91,Approved,15.16,True
INV-01079,DIST-005,Normal,792648.48,2026-06-27 09:29:27,Reviewer-A,0.0,2.47,Proceed,Manager-Y,0.0,4.4,Approved,6.87,True
INV-01080,DIST-004,Normal,800137.43,2026-06-27 10:01:35,Reviewer-C,0.0,2.85,Proceed,Manager-Y,0.0,4.18,Approved,7.03,True
INV-01081,DIST-008,Normal,740607.58,2026-06-27 10:02:02,Reviewer-B,0.0,10.83,Returned,,,,Returned to Distributor,10.83,True
INV-01082,DIST-002,Normal,739309.46,2026-06-27 10:02:09,Reviewer-A,0.0,7.21,Proceed,Manager-X,0.0,4.37,Approved,11.57,True
INV-01083,DIST-008,Normal,440102.33,2026-06-27 10:06:45,Reviewer-C,0.0,0.02,Proceed,Manager-Y,1.84,27.04,Approved,28.9,True
INV-01084,DIST-001,Normal,824309.95,2026-06-27 10:11:04,Reviewer-C,0.0,6.8,Proceed,Manager-X,0.0,6.3,Approved,13.09,True
INV-01085,DIST-006,High,366589.26,2026-06-27 10:17:50,Reviewer-A,0.0,12.82,Returned,,,,Returned to Distributor,12.82,True
INV-01086,DIST-002,Normal,625464.69,2026-06-27 10:26:10,Reviewer-B,0.0,1.3,Proceed,Manager-X,0.0,6.97,Approved,8.28,True
INV-01087,DIST-009,Normal,31825.16,2026-06-27 10:34:30,Reviewer-C,0.0,0.55,Proceed,Manager-X,0.0,53.21,Rejected,53.75,True
INV-01088,DIST-008,Normal,812018.28,2026-06-27 10:37:12,Reviewer-B,0.0,4.67,Proceed,Manager-Y,0.0,1.78,Rejected,6.44,True
INV-01089,DIST-002,Normal,372484.93,2026-06-27 10:42:21,Reviewer-A,0.0,1.05,Returned,,,,Returned to Distributor,1.05,True
INV-01090,DIST-005,Normal,191217.75,2026-06-27 10:52:20,Reviewer-C,0.0,3.88,Returned,,,,Returned to Distributor,3.88,True
INV-01091,DIST-003,Normal,784712.08,2026-06-27 10:52:54,Reviewer-B,0.0,4.06,Proceed,Manager-Y,0.0,3.84,Approved,7.91,True
INV-01092,DIST-010,Normal,59643.64,2026-06-27 10:56:35,Reviewer-A,0.0,14.46,Proceed,Manager-Y,0.0,12.27,Approved,26.72,True
INV-01093,DIST-007,Normal,688138.12,2026-06-27 11:03:10,Reviewer-C,0.0,0.74,Proceed,Manager-Y,19.4,0.89,Approved,21.02,True
INV-01094,DIST-012,Normal,800996.49,2026-06-27 11:15:02,Reviewer-B,0.0,0.82,Proceed,Manager-Y,8.34,4.54,Approved,13.7,True
INV-01095,DIST-010,Normal,457584.57,2026-06-27 11:16:37,Reviewer-C,0.0,23.43,Proceed,Manager-X,0.0,4.31,Approved,27.74,True
INV-01096,DIST-009,Normal,565862.65,2026-06-27 11:23:27,Reviewer-A,0.0,0.68,Proceed,Manager-Y,4.61,18.17,Approved,23.46,True
INV-01097,DIST-005,Normal,712448.07,2026-06-27 11:30:42,Reviewer-B,0.0,3.65,Proceed,Manager-X,10.01,1.5,Approved,15.16,True
INV-01098,DIST-012,Normal,34020.57,2026-06-27 11:37:38,Reviewer-A,0.0,4.19,Proceed,Manager-X,4.04,3.03,Approved,11.27,True
INV-01099,DIST-011,Normal,705240.77,2026-06-27 11:41:17,Reviewer-B,0.0,7.31,Proceed,Manager-Y,0.0,37.72,Approved,45.03,True
INV-01100,DIST-004,High,721619.11,2026-06-27 11:48:50,Reviewer-C,0.0,1.22,Proceed,Manager-X,0.0,20.72,Approved,21.94,True
INV-01101,DIST-012,High,336077.64,2026-06-27 11:57:09,Reviewer-A,0.0,5.17,Proceed,Manager-X,8.45,38.09,Approved,51.71,True
INV-01102,DIST-011,Normal,405041.27,2026-06-27 11:58:55,Reviewer-B,0.0,2.98,Proceed,Manager-Y,24.42,12.33,Approved,39.72,True
INV-01103,DIST-012,Normal,728533.13,2026-06-27 12:09:55,Reviewer-C,0.0,0.84,Proceed,Manager-Y,27.89,8.25,Approved,36.98,True
INV-01104,DIST-012,Normal,261942.54,2026-06-27 12:18:02,Reviewer-B,0.0,5.16,Proceed,Manager-Y,23.69,6.26,Approved,35.11,True
INV-01105,DIST-012,Normal,170328.53,2026-06-27 12:19:03,Reviewer-A,0.0,2.7,Proceed,Manager-X,27.12,1.02,Approved,30.84,True
INV-01106,DIST-007,Normal,808086.44,2026-06-27 12:27:26,Reviewer-C,0.0,11.06,Returned,,,,Returned to Distributor,11.06,True
INV-01107,DIST-008,Normal,156789.78,2026-06-27 12:27:52,Reviewer-A,0.0,23.56,Proceed,Manager-X,0.0,8.55,Rejected,32.1,True
INV-01108,DIST-007,Normal,212025.85,2026-06-27 12:32:05,Reviewer-B,0.0,3.03,Proceed,Manager-Y,18.03,8.61,Approved,29.68,True
INV-01109,DIST-012,Normal,842533.55,2026-06-27 12:37:57,Reviewer-B,0.0,0.56,Proceed,Manager-X,21.46,16.2,Approved,38.21,True
INV-01110,DIST-008,Normal,315387.98,2026-06-27 12:42:14,Reviewer-C,0.0,0.52,Proceed,Manager-Y,19.01,10.5,Approved,30.03,True
INV-01111,DIST-010,Normal,839310.19,2026-06-27 12:42:20,Reviewer-B,0.0,7.1,Proceed,Manager-Y,22.83,8.54,Approved,38.47,True
INV-01112,DIST-012,Normal,371439.72,2026-06-27 13:25:09,Reviewer-C,0.0,0.63,Proceed,Manager-X,0.0,22.76,Approved,23.39,True
INV-01113,DIST-012,Normal,21685.7,2026-06-27 13:26:02,Reviewer-B,0.0,4.61,Proceed,Manager-Y,0.0,6.37,Approved,10.98,True
INV-01114,DIST-012,Normal,696909.33,2026-06-27 13:29:48,Reviewer-A,0.0,8.4,Proceed,Manager-Y,0.0,10.21,Approved,18.61,True
INV-01115,DIST-012,Normal,157047.24,2026-06-27 13:38:17,Reviewer-C,0.0,9.67,Proceed,Manager-Y,0.45,1.31,Approved,11.43,True
INV-01116,DIST-009,Normal,221962.61,2026-06-27 13:39:02,Reviewer-B,0.0,0.53,Proceed,Manager-X,8.97,3.37,Rejected,12.87,True
INV-01117,DIST-011,Normal,5072.3,2026-06-27 13:39:51,Reviewer-A,0.0,17.54,Proceed,Manager-Y,0.0,14.51,Approved,32.04,True
INV-01118,DIST-010,Normal,419424.19,2026-06-27 13:42:22,Reviewer-B,0.0,14.5,Returned,,,,Returned to Distributor,14.5,True
INV-01119,DIST-009,Normal,182314.38,2026-06-27 13:46:22,Reviewer-C,1.6,10.28,Proceed,Manager-X,0.0,1.98,Approved,13.86,True
INV-01120,DIST-003,Normal,513812.01,2026-06-27 13:54:01,Reviewer-B,2.85,2.67,Proceed,Manager-X,0.68,9.25,Approved,15.44,True
INV-01121,DIST-007,Normal,554054.75,2026-06-27 13:55:17,Reviewer-A,2.1,3.65,Returned,,,,Returned to Distributor,5.75,True
INV-01122,DIST-012,Normal,126041.14,2026-06-27 14:00:07,Reviewer-C,0.0,5.96,Proceed,Manager-X,3.39,9.53,Approved,18.87,True
INV-01123,DIST-010,Normal,560433.75,2026-06-27 14:05:29,Reviewer-B,0.0,5.57,Proceed,Manager-Y,0.82,1.58,Rejected,7.98,True
INV-01124,DIST-001,Normal,819594.96,2026-06-27 14:07:56,Reviewer-A,0.0,1.89,Proceed,Manager-Y,3.65,10.94,Approved,16.49,True
INV-01125,DIST-002,Normal,311582.46,2026-06-27 14:09:38,Reviewer-C,0.0,1.92,Proceed,Manager-X,7.44,2.43,Approved,11.78,True
INV-01126,DIST-004,Normal,324944.34,2026-06-27 14:11:40,Reviewer-A,0.0,15.59,Proceed,Manager-X,0.0,12.38,Approved,27.97,True
INV-01127,DIST-008,Normal,85731.77,2026-06-27 14:19:03,Reviewer-B,0.0,5.09,Proceed,Manager-Y,0.27,3.0,Approved,8.37,True
INV-01128,DIST-006,Normal,804801.21,2026-06-27 14:19:16,Reviewer-C,0.0,2.54,Proceed,Manager-Y,5.62,32.7,Approved,40.86,True
INV-01129,DIST-007,Normal,407948.28,2026-06-27 14:23:08,Reviewer-C,0.0,0.06,Proceed,Manager-X,16.45,1.61,Approved,18.12,True
INV-01130,DIST-012,High,230927.57,2026-06-27 14:25:10,Reviewer-C,0.0,4.89,Proceed,Manager-X,11.18,12.14,Approved,28.21,True
INV-01131,DIST-008,High,159723.32,2026-06-27 14:27:29,Reviewer-B,0.0,7.69,Proceed,Manager-X,18.2,2.61,Approved,28.5,True
INV-01132,DIST-004,High,262883.38,2026-06-27 14:39:40,Reviewer-A,0.0,14.14,Proceed,Manager-X,2.18,3.03,Approved,19.35,True
INV-01133,DIST-012,Normal,207831.05,2026-06-27 14:40:02,Reviewer-C,0.0,5.14,Proceed,Manager-X,13.85,3.2,Approved,22.19,True
INV-01134,DIST-001,Normal,818030.55,2026-06-27 14:47:06,Reviewer-B,0.0,4.26,Proceed,Manager-Y,8.75,6.21,Approved,19.22,True
INV-01135,DIST-009,Normal,594710.25,2026-06-27 15:13:39,Reviewer-C,0.0,5.75,Returned,,,,Returned to Distributor,5.75,True
INV-01136,DIST-012,Normal,364107.18,2026-06-27 15:19:31,Reviewer-B,0.0,2.54,Returned,,,,Returned to Distributor,2.54,True
INV-01137,DIST-009,Normal,583046.0,2026-06-27 15:24:09,Reviewer-A,0.0,3.57,Proceed,Manager-X,0.0,25.29,Approved,28.86,True
INV-01138,DIST-003,Normal,68478.41,2026-06-27 15:34:11,Reviewer-C,0.0,4.33,Returned,,,,Returned to Distributor,4.33,True
INV-01139,DIST-007,High,149058.95,2026-06-27 15:36:33,Reviewer-B,0.0,1.98,Proceed,Manager-Y,0.0,14.39,Approved,16.37,True
INV-01140,DIST-005,Normal,257805.4,2026-06-27 15:44:54,Reviewer-A,0.0,1.44,Proceed,Manager-Y,6.57,7.99,Approved,16.0,True
INV-01141,DIST-011,High,440622.02,2026-06-27 15:46:28,Reviewer-C,0.0,13.15,Returned,,,,Returned to Distributor,13.15,True
INV-01142,DIST-001,Normal,305603.73,2026-06-27 15:54:33,Reviewer-B,0.0,2.39,Proceed,Manager-X,0.0,0.05,Approved,2.44,True
INV-01143,DIST-006,Normal,12489.85,2026-06-27 15:55:26,Reviewer-A,0.0,1.32,Proceed,Manager-X,0.24,21.73,Approved,23.29,True
INV-01144,DIST-001,Normal,136507.69,2026-06-27 16:05:54,Reviewer-A,0.0,1.54,Proceed,Manager-Y,0.0,3.38,Approved,4.92,True
INV-01145,DIST-005,Normal,96847.27,2026-06-27 16:06:46,Reviewer-B,0.0,10.97,Proceed,Manager-Y,0.0,4.15,Approved,15.12,True
INV-01146,DIST-012,Normal,172702.6,2026-06-27 16:08:40,Reviewer-C,0.0,0.25,Proceed,Manager-X,9.8,12.94,Approved,22.99,True
INV-01147,DIST-004,High,806377.58,2026-06-27 16:09:25,Reviewer-A,0.0,19.54,Proceed,Manager-Y,0.0,5.42,Approved,24.96,True
INV-01148,DIST-003,Normal,279530.11,2026-06-27 16:14:19,Reviewer-C,0.0,12.81,Proceed,Manager-X,4.53,24.43,Approved,41.76,True
INV-01149,DIST-002,Normal,814238.41,2026-06-27 16:16:26,Reviewer-B,1.3,0.81,Proceed,Manager-Y,15.84,0.13,Approved,18.07,True
INV-01150,DIST-006,Normal,368066.97,2026-06-27 16:16:40,Reviewer-B,1.88,0.05,Proceed,Manager-Y,15.92,3.15,Approved,20.99,True
INV-01151,DIST-010,Normal,133858.89,2026-06-27 16:19:04,Reviewer-B,0.0,1.72,Proceed,Manager-Y,16.87,18.97,Rejected,37.56,True
INV-01152,DIST-007,Normal,172658.53,2026-06-27 16:20:17,Reviewer-B,0.5,9.96,Proceed,Manager-X,25.34,6.63,Approved,42.43,True
INV-01153,DIST-010,Normal,536427.18,2026-06-27 16:41:17,Reviewer-C,0.0,0.77,Proceed,Manager-Y,14.57,3.04,Approved,18.38,True
INV-01154,DIST-001,Normal,525914.92,2026-06-27 16:41:57,Reviewer-A,0.0,0.31,Proceed,Manager-Y,17.39,3.48,Approved,21.18,True
INV-01155,DIST-006,Normal,365034.1,2026-06-27 16:43:05,Reviewer-B,0.0,3.34,Proceed,Manager-X,16.29,1.11,Approved,20.74,True
INV-01156,DIST-012,Normal,358272.7,2026-06-27 16:55:22,Reviewer-C,0.0,0.29,Proceed,Manager-Y,7.48,0.51,Approved,8.28,True
INV-01157,DIST-008,Normal,241734.65,2026-06-27 16:56:23,Reviewer-A,0.0,3.38,Proceed,Manager-Y,3.88,6.42,Approved,13.68,True
INV-01158,DIST-011,Normal,16544.04,2026-06-27 16:56:53,Reviewer-B,0.0,11.88,Proceed,Manager-X,0.0,12.84,Approved,24.73,True
INV-01159,DIST-006,Normal,206323.13,2026-06-29 08:03:13,Reviewer-A,0.0,5.27,Proceed,Manager-X,0.0,1.07,Approved,6.34,True
INV-01160,DIST-001,High,500644.43,2026-06-29 08:07:10,Reviewer-B,0.0,5.1,Proceed,Manager-Y,0.0,9.85,Approved,14.95,True
INV-01161,DIST-009,Normal,528063.76,2026-06-29 08:07:30,Reviewer-C,0.0,3.86,Proceed,Manager-X,0.0,7.24,Approved,11.1,True
INV-01162,DIST-007,Normal,470168.85,2026-06-29 08:08:05,Reviewer-A,0.4,12.58,Proceed,Manager-X,0.0,22.55,Rejected,35.52,True
INV-01163,DIST-008,Normal,537235.62,2026-06-29 08:17:44,Reviewer-C,0.0,3.44,Proceed,Manager-Y,0.93,7.05,Rejected,11.42,True
INV-01164,DIST-003,Normal,511284.84,2026-06-29 08:24:27,Reviewer-B,0.0,0.83,Proceed,Manager-Y,3.89,7.93,Approved,12.65,True
INV-01165,DIST-012,Normal,693280.81,2026-06-29 08:29:31,Reviewer-A,0.0,4.56,Proceed,Manager-Y,3.01,0.74,Approved,8.32,True
INV-01166,DIST-009,Normal,663569.49,2026-06-29 08:32:34,Reviewer-C,0.0,1.9,Proceed,Manager-Y,3.36,1.66,Approved,6.92,True
INV-01167,DIST-009,Normal,389847.63,2026-06-29 08:37:41,Reviewer-B,0.0,4.47,Proceed,Manager-Y,0.0,2.36,Approved,6.83,True
INV-01168,DIST-003,Normal,194220.39,2026-06-29 08:41:07,Reviewer-A,0.0,2.07,Proceed,Manager-X,0.41,27.06,Approved,29.54,True
INV-01169,DIST-001,Normal,547839.09,2026-06-29 08:41:44,Reviewer-C,0.0,10.4,Proceed,Manager-Y,0.0,0.01,Approved,10.42,True
INV-01170,DIST-006,High,279254.78,2026-06-29 08:45:43,Reviewer-B,0.0,10.34,Proceed,Manager-Y,0.0,1.16,Approved,11.5,True
INV-01171,DIST-001,Normal,533932.23,2026-06-29 08:47:13,Reviewer-A,0.0,2.64,Proceed,Manager-Y,7.36,3.12,Approved,13.12,True
INV-01172,DIST-011,Normal,832054.22,2026-06-29 08:47:17,Reviewer-A,2.57,9.1,Proceed,Manager-Y,1.38,13.01,Approved,26.06,True
INV-01173,DIST-011,Normal,540988.18,2026-06-29 08:51:50,Reviewer-C,0.31,10.18,Proceed,Manager-X,8.34,2.97,Approved,21.81,True
INV-01174,DIST-007,Normal,136517.05,2026-06-29 08:58:54,Reviewer-B,0.0,7.77,Proceed,Manager-Y,6.67,22.08,Approved,36.53,True
INV-01175,DIST-003,Normal,694180.3,2026-06-29 08:59:45,Reviewer-A,0.0,5.06,Returned,,,,Returned to Distributor,5.06,True
INV-01176,DIST-005,Normal,22784.97,2026-06-29 09:00:36,Reviewer-C,1.72,1.17,Proceed,Manager-X,10.14,8.89,Approved,21.92,True
INV-01177,DIST-004,Normal,389495.42,2026-06-29 09:00:56,Reviewer-C,2.57,3.09,Proceed,Manager-X,15.94,1.4,Approved,23.0,True
INV-01178,DIST-002,Normal,324304.48,2026-06-29 09:00:59,Reviewer-A,3.84,10.51,Proceed,Manager-X,8.61,9.82,Approved,32.78,True
INV-01179,DIST-002,High,231169.72,2026-06-29 09:02:12,Reviewer-C,4.39,4.39,Proceed,Manager-X,22.77,0.08,Approved,31.63,True
INV-01180,DIST-006,Normal,725548.58,2026-06-29 09:05:33,Reviewer-B,1.12,0.9,Proceed,Manager-X,26.26,21.18,Approved,49.46,True
INV-01181,DIST-008,Normal,135563.76,2026-06-29 09:07:08,Reviewer-B,0.44,7.07,Proceed,Manager-Y,20.79,1.25,Approved,29.55,True
INV-01182,DIST-005,High,91668.35,2026-06-29 09:07:36,Reviewer-C,3.39,2.58,Proceed,Manager-Y,23.12,2.05,Approved,31.13,True
INV-01183,DIST-006,Normal,558783.08,2026-06-29 09:09:41,Reviewer-C,3.88,12.67,Proceed,Manager-Y,12.5,20.48,Approved,49.53,True
INV-01184,DIST-003,Normal,842199.01,2026-06-29 09:10:11,Reviewer-B,4.45,18.81,Proceed,Manager-X,21.57,0.75,Approved,45.58,True
INV-01185,DIST-002,Normal,761770.58,2026-06-29 09:12:06,Reviewer-A,3.22,1.18,Proceed,Manager-X,39.26,8.7,Approved,52.36,True
INV-01186,DIST-011,Normal,585650.81,2026-06-29 09:12:48,Reviewer-A,3.7,2.03,Proceed,Manager-Y,40.68,3.0,Approved,49.41,True
INV-01187,DIST-005,Normal,690057.91,2026-06-29 09:14:47,Reviewer-A,3.76,0.48,Proceed,Manager-Y,43.2,25.69,Approved,73.13,True
INV-01188,DIST-006,Normal,129874.25,2026-06-29 09:19:21,Reviewer-A,0.0,9.56,Returned,,,,Returned to Distributor,9.56,True
INV-01189,DIST-002,High,493277.23,2026-06-29 09:26:34,Reviewer-C,0.0,1.57,Proceed,Manager-X,36.32,42.42,Approved,80.31,True
INV-01190,DIST-006,Normal,422604.47,2026-06-29 09:28:39,Reviewer-C,0.0,21.64,Proceed,Manager-Y,37.61,9.62,Approved,68.87,True
INV-01191,DIST-004,Normal,328791.5,2026-06-29 09:41:01,Reviewer-A,0.0,4.64,Proceed,Manager-Y,51.87,7.3,Approved,63.81,True
INV-01192,DIST-012,Normal,361455.44,2026-06-29 09:41:23,Reviewer-B,0.0,7.1,Proceed,Manager-Y,56.34,11.54,Approved,74.97,True
INV-01193,DIST-001,Normal,311226.68,2026-06-29 09:41:24,Reviewer-A,4.26,0.86,Proceed,Manager-X,60.37,23.02,Approved,88.51,True
INV-01194,DIST-003,Normal,254019.21,2026-06-29 09:49:31,Reviewer-A,0.0,11.52,Returned,,,,Returned to Distributor,11.52,True
INV-01195,DIST-004,Normal,183073.08,2026-06-29 09:59:58,Reviewer-B,0.0,8.25,Proceed,Manager-Y,48.14,11.31,Approved,67.69,True
INV-01196,DIST-012,Normal,820351.65,2026-06-29 10:05:38,Reviewer-C,0.0,7.25,Proceed,Manager-Y,54.78,0.73,Approved,62.76,True
INV-01197,DIST-001,Normal,129119.24,2026-06-29 10:14:24,Reviewer-A,0.0,1.69,Proceed,Manager-Y,52.31,16.89,Approved,70.89,True
INV-01198,DIST-008,Normal,633306.46,2026-06-29 10:20:36,Reviewer-B,0.0,7.2,Proceed,Manager-X,42.1,5.04,Approved,54.34,True
INV-01199,DIST-012,Normal,16161.96,2026-06-29 10:27:07,Reviewer-C,0.0,0.37,Proceed,Manager-X,47.45,8.8,Approved,56.62,True
INV-01200,DIST-007,Normal,708614.68,2026-06-29 10:27:52,Reviewer-A,0.0,12.52,Proceed,Manager-X,43.35,16.81,Approved,72.68,True
INV-01201,DIST-012,High,197081.05,2026-06-29 10:30:51,Reviewer-C,0.0,1.52,Proceed,Manager-Y,52.9,3.83,Rejected,58.25,True
INV-01202,DIST-007,Normal,528091.98,2026-06-29 10:36:41,Reviewer-B,0.0,1.22,Proceed,Manager-Y,51.21,7.78,Approved,60.21,True
INV-01203,DIST-008,Normal,408416.74,2026-06-29 10:43:57,Reviewer-C,0.0,3.12,Proceed,Manager-Y,49.83,0.53,Approved,53.48,True
INV-01204,DIST-005,Normal,96598.75,2026-06-29 10:46:19,Reviewer-B,0.0,5.55,Proceed,Manager-Y,45.57,0.27,Approved,51.38,True
INV-01205,DIST-002,Normal,184063.91,2026-06-29 10:49:40,Reviewer-A,0.0,14.43,Proceed,Manager-Y,33.61,2.14,Approved,50.18,True
INV-01206,DIST-002,Normal,830280.36,2026-06-29 10:50:50,Reviewer-C,0.0,4.98,Proceed,Manager-Y,44.03,0.44,Approved,49.45,True
INV-01207,DIST-001,Normal,833557.67,2026-06-29 11:03:09,Reviewer-B,0.0,19.13,Proceed,Manager-Y,18.0,3.59,Approved,40.72,True
INV-01208,DIST-003,Normal,598745.0,2026-06-29 11:05:02,Reviewer-C,0.0,3.14,Proceed,Manager-X,32.38,1.01,Approved,36.53,True
INV-01209,DIST-010,Normal,677678.56,2026-06-29 11:05:44,Reviewer-A,0.0,12.19,Proceed,Manager-X,23.64,1.67,Approved,37.5,True
INV-01210,DIST-011,Normal,83830.78,2026-06-29 11:06:05,Reviewer-C,2.09,12.95,Proceed,Manager-X,22.11,10.09,Approved,47.24,True
INV-01211,DIST-009,Normal,441274.17,2026-06-29 11:06:50,Reviewer-A,11.08,6.32,Returned,,,,Returned to Distributor,17.41,True
INV-01212,DIST-003,Normal,291472.5,2026-06-29 11:08:38,Reviewer-C,12.49,11.63,Proceed,Manager-Y,11.12,21.03,Approved,56.27,True
INV-01213,DIST-004,Normal,847473.03,2026-06-29 11:10:44,Reviewer-B,11.55,19.02,Proceed,Manager-X,12.02,49.27,Approved,91.86,True
INV-01214,DIST-005,High,467329.96,2026-06-29 11:10:48,Reviewer-A,13.45,7.3,Proceed,Manager-Y,33.35,0.8,Approved,54.9,True
INV-01215,DIST-003,Normal,62596.75,2026-06-29 11:22:27,Reviewer-A,9.1,2.62,Proceed,Manager-Y,31.54,11.78,Approved,55.03,True
INV-01216,DIST-005,Normal,649858.68,2026-06-29 11:40:47,Reviewer-C,0.0,15.47,Returned,,,,Returned to Distributor,15.47,True
INV-01217,DIST-008,High,38455.78,2026-06-29 11:56:04,Reviewer-A,0.0,2.46,Proceed,Manager-Y,18.96,20.11,Approved,41.53,True
INV-01218,DIST-010,Normal,809477.99,2026-06-29 11:58:01,Reviewer-B,0.0,6.88,Proceed,Manager-Y,32.69,2.9,Approved,42.47,True
INV-01219,DIST-010,Normal,830929.73,2026-06-29 12:02:56,Reviewer-C,0.0,9.38,Proceed,Manager-Y,28.17,7.82,Approved,45.37,True
INV-01220,DIST-007,Normal,138683.9,2026-06-29 12:03:25,Reviewer-A,0.0,0.45,Proceed,Manager-X,38.72,5.89,Approved,45.07,True
INV-01221,DIST-011,Normal,457172.81,2026-06-29 12:06:06,Reviewer-A,0.0,0.69,Proceed,Manager-Y,41.51,1.09,Rejected,43.29,True
INV-01222,DIST-007,Normal,173552.99,2026-06-29 12:08:16,Reviewer-B,0.0,2.29,Returned,,,,Returned to Distributor,2.29,True
INV-01223,DIST-012,Normal,631385.62,2026-06-29 12:11:07,Reviewer-A,0.0,3.64,Proceed,Manager-X,33.72,28.18,Approved,65.54,True
INV-01224,DIST-010,Normal,31468.15,2026-06-29 12:12:09,Reviewer-B,0.0,2.87,Returned,,,,Returned to Distributor,2.87,True
INV-01225,DIST-007,Normal,831883.9,2026-06-29 12:14:05,Reviewer-C,0.0,1.43,Proceed,Manager-Y,33.89,13.5,Approved,48.82,True
INV-01226,DIST-003,Normal,75634.63,2026-06-29 12:15:19,Reviewer-A,0.0,3.12,Proceed,Manager-Y,44.46,11.83,Approved,59.41,True
INV-01227,DIST-011,Normal,759647.01,2026-06-29 12:18:31,Reviewer-B,0.0,0.33,Returned,,,,Returned to Distributor,0.33,True
INV-01228,DIST-005,Normal,144030.62,2026-06-29 12:20:54,Reviewer-C,0.0,3.26,Proceed,Manager-Y,50.56,11.09,Approved,64.91,True
INV-01229,DIST-006,Normal,776145.16,2026-06-29 12:26:01,Reviewer-A,0.0,10.39,Proceed,Manager-X,40.26,21.3,Approved,71.95,True
INV-01230,DIST-010,Normal,525952.96,2026-06-29 12:31:31,Reviewer-B,0.0,25.77,Returned,,,,Returned to Distributor,25.77,True
